"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260509","7호선","상도","10342","9436","20260512"
"20260509","안산선","상록수","13936","13900","20260512"
"20260509","7호선","상봉","17675","17199","20260512"
"20260509","중앙선","상봉","6237","6134","20260512"
"20260509","6호선","상수","11501","13119","20260512"
"20260509","2호선","상왕십리","12060","11347","20260512"
"20260509","6호선","상월곡(한국과학기술연구원)","5071","4375","20260512"
"20260509","5호선","상일동","11207","10514","20260512"
"20260509","경춘선","상천","611","560","20260512"
"20260509","6호선","새절(신사)","10154","9504","20260512"
"20260509","9호선","샛강","3858","3616","20260512"
"20260509","신림선","샛강","1505","1919","20260512"
"20260509","경의선","서강대","2211","2086","20260512"
"20260509","5호선","서대문","9689","9249","20260512"
"20260509","경부선","서동탄","1321","1279","20260512"
"20260509","경원선","서빙고","2313","2288","20260512"
"20260509","신림선","서울대벤처타운","9474","8143","20260512"
"20260509","2호선","서울대입구(관악구청)","42191","40019","20260512"
"20260509","분당선","서울숲","18294","19869","20260512"
"20260509","1호선","서울역","73343","72859","20260512"
"20260509","공항철도 1호선","서울역","14909","13917","20260512"
"20260509","경의선","서울역","1569","1682","20260512"
"20260509","경부선","서울역","13767","3997","20260512"
"20260509","4호선","서울역","8680","20654","20260512"
"20260509","신림선","서울지방병무청","2525","2777","20260512"
"20260509","신림선","서원","3068","2659","20260512"
"20260509","경부선","서정리","10051","8765","20260512"
"20260509","2호선","서초","15209","13037","20260512"
"20260509","분당선","서현","20798","20885","20260512"
"20260509","경원선","석계","7351","7798","20260512"
"20260509","6호선","석계","10557","10496","20260512"
"20260509","경부선","석수","7340","6692","20260512"
"20260509","9호선2~3단계","석촌","9763","8463","20260512"
"20260509","8호선","석촌","8454","10320","20260512"
"20260509","9호선2~3단계","석촌고분","6220","5844","20260512"
"20260509","분당선","선릉","6043","9497","20260512"
"20260509","2호선","선릉","30819","26492","20260512"
"20260509","과천선","선바위","6462","5190","20260512"
"20260509","9호선","선유도","6276","6198","20260512"
"20260509","분당선","선정릉","4199","3920","20260512"
"20260509","9호선2~3단계","선정릉","6408","7430","20260512"
"20260509","경부선","성균관대","13479","13309","20260512"
"20260509","경강선","성남","993","966","20260512"
"20260509","2호선","성수","53130","57337","20260512"
"20260509","우이신설선","성신여대입구(돈암)","3709","4098","20260512"
"20260509","4호선","성신여대입구(돈암)","21407","20430","20260512"
"20260509","경부선","성환","4466","4345","20260512"
"20260509","경부선","세류","3493","3499","20260512"
"20260509","경부선","세마","3323","3005","20260512"
"20260509","경강선","세종대왕릉","456","518","20260512"
"20260509","수인선","소래포구","5968","6002","20260512"
"20260509","경인선","소사","8072","7517","20260512"
"20260509","경원선","소요산","3499","3516","20260512"
"20260509","우이신설선","솔밭공원","2496","2236","20260512"
"20260509","우이신설선","솔샘","4934","4287","20260512"
"20260509","경인선","송내","20990","20454","20260512"
"20260509","수인선","송도","2579","2291","20260512"
"20260509","5호선","송정","5836","5480","20260512"
"20260509","경부선","송탄","5692","5241","20260512"
"20260509","8호선","송파","7797","7498","20260512"
"20260509","9호선2~3단계","송파나루","5373","5693","20260512"
"20260509","분당선","수내","8992","8477","20260512"
"20260509","7호선","수락산","12046","11804","20260512"
"20260509","안산선","수리산","3635","3217","20260512"
"20260509","경의선","수색","2559","2455","20260512"
"20260509","3호선","수서","17339","16491","20260512"
"20260509","분당선","수서","16178","17006","20260512"
"20260509","분당선","수원","8762","8656","20260512"
"20260509","경부선","수원","48799","53454","20260512"
"20260509","분당선","수원시청","13795","14970","20260512"
"20260509","4호선","수유(강북구청)","31267","30339","20260512"
"20260509","8호선","수진","4924","4456","20260512"
"20260509","4호선","숙대입구(갈월)","13192","13311","20260512"
"20260509","7호선","숭실대입구(살피재)","12157","11534","20260512"
"20260509","수인선","숭의","3650","3284","20260512"
"20260509","1호선","시청","19227","20196","20260512"
"20260509","2호선","시청","14464","12077","20260512"
"20260509","분당선","신갈","3610","3594","20260512"
"20260509","5호선","신금호","5073","5362","20260512"
"20260509","5호선","신길","4138","4041","20260512"
"20260509","경부선","신길","7028","6369","20260512"
"20260509","안산선","신길온천","2061","1892","20260512"
"20260509","6호선","신내","2","0","20260512"
"20260509","경춘선","신내","2379","2044","20260512"
"20260509","9호선","신논현","29662","30707","20260512"
"20260509","2호선","신답","1372","1394","20260512"
"20260509","6호선","신당","8193","7360","20260512"
"20260509","2호선","신당","14198","15010","20260512"
"20260509","2호선","신대방","22760","21285","20260512"
"20260509","7호선","신대방삼거리","12726","11970","20260512"
"20260509","경부선","신도림","4015","4806","20260512"
"20260509","2호선","신도림","49285","48612","20260512"
"20260509","경강선","신둔도예촌","1530","1460","20260512"
"20260509","2호선","신림","52841","51304","20260512"
"20260509","신림선","신림","2066","2332","20260512"
"20260509","9호선","신목동","3462","3023","20260512"
"20260509","9호선","신반포","4805","4847","20260512"
"20260509","9호선","신방화","5382","5200","20260512"
"20260509","3호선","신사","24020","25126","20260512"
"20260509","1호선","신설동","12449","11696","20260512"
"20260509","우이신설선","신설동","2075","1903","20260512"
"20260509","2호선","신설동","4575","4167","20260512"
"20260509","4호선","신용산","21064","23342","20260512"
"20260509","중앙선","신원","263","220","20260512"
"20260509","경원선","신이문","7320","6582","20260512"
"20260509","5호선","신정(은행정)","10966","9239","20260512"
"20260509","2호선","신정네거리","8753","8698","20260512"
"20260509","장항선","신창(순천향대)","1605","1383","20260512"
"20260509","2호선","신촌","37428","38719","20260512"
"20260509","경의선","신촌","368","459","20260512"
"20260509","수인선","신포","1815","1887","20260512"
"20260509","7호선","신풍","9941","9372","20260512"
"20260509","8호선","신흥","5103","5259","20260512"
"20260509","4호선","쌍문","25842","23021","20260512"
"20260509","장항선","쌍용(나사렛대)","2683","2517","20260512"
"20260509","장항선","아산","4937","4247","20260512"
"20260509","중앙선","아신","569","605","20260512"
"20260509","5호선","아차산(어린이대공원후문)","16470","16122","20260512"
"20260509","2호선","아현","9539","8716","20260512"
"20260509","3호선","안국","26291","29293","20260512"
"20260509","안산선","안산","11309","12019","20260512"
"20260509","6호선","안암(고대병원앞)","9611","9005","20260512"
"20260509","경부선","안양","21242","20701","20260512"
"20260509","8호선","암사","13662","12675","20260512"
"20260509","8호선","암사역사공원","5753","5130","20260512"
"20260509","3호선","압구정","28689","30300","20260512"
"20260509","분당선","압구정로데오","19155","21078","20260512"
"20260509","5호선","애오개","5172","4873","20260512"
"20260509","경의선","야당","7404","7702","20260512"
"20260509","수인선","야목","698","567","20260512"
"20260509","분당선","야탑","21518","22463","20260512"
"20260509","3호선","약수","11638","11249","20260512"
"20260509","6호선","약수","3240","3390","20260512"
"20260509","중앙선","양수","2574","2576","20260512"
"20260509","중앙선","양원","2648","2572","20260512"
"20260509","3호선","양재(서초구청)","24142","25675","20260512"
"20260509","중앙선","양정","501","452","20260512"
"20260509","경원선","양주","7340","6960","20260512"
"20260509","2호선","양천구청","5917","5817","20260512"
"20260509","9호선","양천향교","7175","6947","20260512"
"20260509","중앙선","양평","3524","3774","20260512"
"20260509","5호선","양평","4942","4661","20260512"
"20260509","7호선","어린이대공원(세종대)","15171","15032","20260512"
"20260509","수인선","어천","1536","1408","20260512"
"20260509","9호선2~3단계","언주","7309","7235","20260512"
"20260509","5호선","여의나루","20722","22295","20260512"
"20260509","9호선","여의도","16606","15959","20260512"
"20260509","5호선","여의도","14512","16466","20260512"
"20260509","경강선","여주","4131","4467","20260512"
"20260509","경인선","역곡","22774","22247","20260512"
"20260509","2호선","역삼","21321","23530","20260512"
"20260509","6호선","역촌","3212","3764","20260512"
"20260509","수인선","연수","5256","5261","20260512"
"20260509","6호선","연신내","8","0","20260512"
"20260509","3호선","연신내","35226","33086","20260512"
"20260509","경원선","연천","1603","1529","20260512"
"20260509","9호선","염창","14707","13565","20260512"
"20260509","경부선","영등포","46305","47866","20260512"
"20260509","2호선","영등포구청","16634","17300","20260512"
"20260509","5호선","영등포구청","3406","3132","20260512"
"20260509","5호선","영등포시장","10365","10625","20260512"
"20260509","공항철도 1호선","영종","4818","4796","20260512"
"20260509","분당선","영통","8720","8464","20260512"
"20260509","5호선","오금","2539","2491","20260512"
"20260509","3호선","오금","5026","4815","20260512"
"20260509","경인선","오류동","10878","9977","20260512"
"20260509","분당선","오리","8759","7653","20260512"
"20260509","5호선","오목교(목동운동장앞)","20375","20523","20260512"
"20260509","수인선","오목천","3578","2853","20260512"
"20260509","중앙선","오빈","348","354","20260512"
"20260509","경부선","오산","11552","11164","20260512"
"20260509","경부선","오산대","4269","3872","20260512"
"20260509","안산선","오이도","8370","8387","20260512"
"20260509","경원선","옥수","68","49","20260512"
"20260509","3호선","옥수","9233","9331","20260512"
"20260509","7호선","온수(성공회대입구)","6550","6463","20260512"
"20260509","경인선","온수(성공회대입구)","5615","4895","20260512"
"20260509","장항선","온양온천","7390","7414","20260512"
"20260509","9호선2~3단계","올림픽공원(한국체대)","10444","11554","20260512"
"20260509","5호선","올림픽공원(한국체대)","6082","5102","20260512"
"20260509","경원선","왕십리(성동구청)","17060","17764","20260512"
"20260509","5호선","왕십리(성동구청)","4203","5221","20260512"
"20260509","2호선","왕십리(성동구청)","15853","14662","20260512"
"20260509","경원선","외대앞","11219","10451","20260512"
"20260509","2호선","용답","2706","2489","20260512"
"20260509","2호선","용두(동대문구청)","1866","1771","20260512"
"20260509","7호선","용마산(용마폭포공원)","5133","5499","20260512"
"20260509","중앙선","용문","2617","2766","20260512"
"20260509","경부선","용산","57834","61579","20260512"
"20260509","5호선","우장산","12674","12437","20260512"
"20260509","중앙선","운길산","1325","1342","20260512"
"20260509","공항철도 1호선","운서","10155","10771","20260512"
"20260509","경의선","운정","7201","6862","20260512"
"20260509","경의선","운천","9","8","20260512"
"20260509","일산선","원당","10667","10063","20260512"
"20260509","중앙선","원덕","480","526","20260512"
"20260509","수인선","원인재","4351","4514","20260512"
"20260509","서해선","원종","5213","5023","20260512"
"20260509","일산선","원흥","9299","8785","20260512"
"20260509","경원선","월계","5690","5163","20260512"
"20260509","6호선","월곡(동덕여대)","8824","8465","20260512"
"20260509","수인선","월곶","2594","2470","20260512"
"20260509","6호선","월드컵경기장(성산)","7164","7264","20260512"
"20260509","경의선","월롱","1431","1366","20260512"
"20260509","2호선","을지로3가","18233","18846","20260512"
"20260509","3호선","을지로3가","9926","10123","20260512"
"20260509","2호선","을지로4가","11599","11303","20260512"
"20260509","5호선","을지로4가","5216","5382","20260512"
"20260509","2호선","을지로입구","38689","39271","20260512"
"20260509","경원선","응봉","2023","1805","20260512"
"20260509","6호선","응암","15225","14632","20260512"
"20260509","경부선","의왕","7064","6752","20260512"
"20260509","경원선","의정부","20380","21310","20260512"
"20260509","2호선","이대","14101","14599","20260512"
"20260509","경강선","이매","1003","795","20260512"
"20260509","분당선","이매","4880","4467","20260512"
"20260509","7호선","이수","15321","14794","20260512"
"20260509","경강선","이천","3624","3822","20260512"
"20260509","경원선","이촌(국립중앙박물관)","4211","3414","20260512"
"20260509","4호선","이촌(국립중앙박물관)","15328","15989","20260512"
"20260509","6호선","이태원","15072","20148","20260512"
"20260509","과천선","인덕원","20831","20469","20260512"
"20260509","수인선","인천","1394","2196","20260512"
"20260509","경인선","인천","5844","5361","20260512"
"20260509","공항철도 1호선","인천공항1터미널","12791","12277","20260512"
"20260509","공항철도 1호선","인천공항2터미널","10774","9031","20260512"
"20260509","수인선","인천논현","5114","5223","20260512"
"20260509","수인선","인하대","5928","5456","20260512"
"20260509","경의선","일산","8937","8588","20260512"
"20260509","3호선","일원","6852","6631","20260512"
"20260509","경의선","임진강","125","106","20260512"
"20260509","7호선","자양(뚝섬한강공원)","16629","16038","20260512"
"20260509","2호선","잠실(송파구청)","86326","82917","20260512"
"20260509","8호선","잠실(송파구청)","20560","23860","20260512"
"20260509","2호선","잠실나루","10382","10202","20260512"
"20260509","2호선","잠실새내","22686","22861","20260512"
"20260509","3호선","잠원","6591","6076","20260512"
"20260509","7호선","장승배기","7959","7568","20260512"
"20260509","7호선","장암","2790","1876","20260512"
"20260509","8호선","장지","14373","13115","20260512"
"20260509","5호선","장한평","14660","14122","20260512"
"20260509","경원선","전곡","1966","1748","20260512"
"20260509","우이신설선","정릉","4664","3780","20260512"
"20260509","일산선","정발산","10429","10703","20260512"
"20260509","과천선","정부과천청사","8517","8151","20260512"
"20260509","안산선","정왕","8890","8947","20260512"
"20260509","분당선","정자","12545","12716","20260512"
"20260509","1호선","제기동","16475","17148","20260512"
"20260509","경인선","제물포","8918","8570","20260512"
"20260509","1호선","종각","28164","27788","20260512"
"20260509","3호선","종로3가","11461","14545","20260512"
"20260509","1호선","종로3가","28939","27519","20260512"
"20260509","5호선","종로3가","19419","22095","20260512"
"20260509","1호선","종로5가","23687","23449","20260512"
"20260509","2호선","종합운동장","20839","23408","20260512"
"20260509","9호선2~3단계","종합운동장","5136","4851","20260512"
"20260509","경인선","주안","18514","16209","20260512"
"20260509","일산선","주엽","8180","7686","20260512"
"20260509","분당선","죽전","12227","13286","20260512"
"20260509","7호선","중계","11658","10334","20260512"
"20260509","7호선","중곡","8489","7720","20260512"
"20260509","경인선","중동","8156","7538","20260512"
"20260509","중앙선","중랑","5181","4995","20260512"
"20260509","안산선","중앙","19723","20505","20260512"
"20260509","9호선2~3단계","중앙보훈병원","7937","6988","20260512"
"20260509","7호선","중화","9600","8908","20260512"
"20260509","9호선","증미","4570","4302","20260512"
"20260509","6호선","증산(명지대앞)","7922","7668","20260512"
"20260509","일산선","지축","2","0","20260512"
"20260509","3호선","지축","6399","6183","20260512"
"20260509","중앙선","지평","64","84","20260512"
"20260509","경원선","지행","6954","6937","20260512"
"20260509","경부선","직산","1136","1061","20260512"
"20260509","경부선","진위","1356","1276","20260512"
"20260509","4호선","창동","25747","26459","20260512"
"20260509","경원선","창동","8","0","20260512"
"20260509","6호선","창신","2685","2144","20260512"
"20260509","경춘선","천마산","1559","1522","20260512"
"20260509","경부선","천안","9063","9103","20260512"
"20260509","7호선","천왕","8865","8307","20260512"
"20260509","8호선","천호(풍납토성)","17234","19906","20260512"
"20260509","5호선","천호(풍납토성)","21800","20545","20260512"
"20260509","7호선","철산","18737","18521","20260512"
"20260509","6호선","청구","3177","2829","20260512"
"20260509","5호선","청구","2534","2478","20260512"
"20260509","7호선","청담","13021","13667","20260512"
"20260509","공항철도 1호선","청라국제도시","6440","5977","20260512"
"20260509","1호선","청량리(서울시립대입구)","25525","25494","20260512"
"20260509","경원선","청량리(서울시립대입구)","21810","22221","20260512"
"20260509","분당선","청명","3952","3691","20260512"
"20260509","경원선","청산","182","147","20260512"
"20260509","경춘선","청평","2625","2814","20260512"
"20260509","경강선","초월","3213","2850","20260512"
"20260509","안산선","초지","4301","3938","20260512"
"20260509","4호선","총신대입구(이수)","17832","19000","20260512"
"20260509","경춘선","춘천","2617","2176","20260512"
"20260509","3호선","충무로","3","0","20260512"
"20260509","4호선","충무로","22394","24436","20260512"
"20260509","2호선","충정로(경기대입구)","6848","7336","20260512"
"20260509","5호선","충정로(경기대입구)","2641","2545","20260512"
"20260509","경의선","탄현","6706","6225","20260512"
"20260509","장항선","탕정","2487","2180","20260512"
"20260509","6호선","태릉입구","5909","6281","20260512"
"20260509","7호선","태릉입구","8255","7472","20260512"
"20260509","분당선","태평","12303","11416","20260512"
"20260509","경춘선","퇴계원","2931","2689","20260512"
"20260509","경의선","파주","1251","1055","20260512"
"20260509","경강선","판교","4587","4077","20260512"
"20260509","중앙선","팔당","1467","1560","20260512"
"20260509","경춘선","평내호평","5579","5373","20260512"
"20260509","과천선","평촌","11649","11256","20260512"
"20260509","경부선","평택","17273","16561","20260512"
"20260509","경부선","평택지제","5725","4839","20260512"
"20260509","경의선","풍산","6105","5870","20260512"
"20260509","7호선","하계","14989","13385","20260512"
"20260509","5호선","하남검단산","7187","6916","20260512"
"20260509","5호선","하남시청(덕풍?신장)","8822","8303","20260512"
"20260509","5호선","하남풍산","4853","4841","20260512"
"20260509","7호선","학동","12302","12893","20260512"
"20260509","3호선","학여울","4225","4217","20260512"
"20260509","6호선","한강진","11425","14401","20260512"
"20260509","경의선","한국항공대","1693","1529","20260512"
"20260509","경원선","한남","2780","2818","20260512"
"20260509","안산선","한대앞","9454","9261","20260512"
"20260509","4호선","한성대입구(삼선교)","14445","14381","20260512"
"20260509","9호선2~3단계","한성백제","3527","2885","20260512"
"20260509","2호선","한양대","7241","7576","20260512"
"20260509","분당선","한티","15330","14744","20260512"
"20260509","2호선","합정","34754","39516","20260512"
"20260509","6호선","합정","15252","14535","20260512"
"20260509","5호선","행당","6469","5696","20260512"
"20260509","경의선","행신","6217","6259","20260512"
"20260509","4호선","혜화","36831","38618","20260512"
"20260509","수인선","호구포","3018","2803","20260512"
"20260509","공항철도 1호선","홍대입구","21259","19732","20260512"
"20260509","2호선","홍대입구","88321","99335","20260512"
"20260509","경의선","홍대입구","3096","3787","20260512"
"20260509","3호선","홍제","17441","16065","20260512"
"20260509","우이신설선","화계","3353","3073","20260512"
"20260509","5호선","화곡","24563","22250","20260512"
"20260509","6호선","화랑대(서울여대입구)","8662","7583","20260512"
"20260509","경부선","화서","12109","11936","20260512"
"20260509","일산선","화정","15739","16213","20260512"
"20260509","중앙선","회기","25198","23353","20260512"
"20260509","경원선","회룡","12372","12161","20260512"
"20260509","4호선","회현(남대문시장)","27182","29969","20260512"
"20260509","6호선","효창공원앞","6458","5964","20260512"
"20260509","경의선","효창공원앞","2461","2777","20260512"
"20260509","9호선","흑석(중앙대입구)","7532","7263","20260512"
"20260508","우이신설선","4.19민주묘지","4188","3907","20260511"
"20260508","경원선","가능","7947","7496","20260511"
"20260508","8호선","가락시장","10479","11643","20260511"
"20260508","3호선","가락시장","11340","10997","20260511"
"20260508","경부선","가산디지털단지","20683","23549","20260511"
"20260508","7호선","가산디지털단지","52758","52510","20260511"
"20260508","9호선","가양","26449","25553","20260511"
"20260508","우이신설선","가오리","5114","5127","20260511"
"20260508","경의선","가좌","7181","7045","20260511"
"20260508","분당선","가천대","16223","14897","20260511"
"20260508","경춘선","가평","2151","2615","20260511"
"20260508","경인선","간석","6808","6625","20260511"
"20260508","경춘선","갈매","3207","2888","20260511"
"20260508","2호선","강남","96539","95218","20260511"
"20260508","7호선","강남구청","19431","21740","20260511"
"20260508","분당선","강남구청","11624","13039","20260511"
"20260508","5호선","강동","22227","21149","20260511"
"20260508","8호선","강동구청","13173","13274","20260511"
"20260508","경의선","강매","4016","3293","20260511"
"20260508","2호선","강변(동서울터미널)","32911","31439","20260511"
"20260508","5호선","강일","7708","7104","20260511"
"20260508","경춘선","강촌","397","606","20260511"
"20260508","5호선","개롱","7703","7836","20260511"
"20260508","경인선","개봉","27754","27282","20260511"
"20260508","분당선","개포동","4782","5012","20260511"
"20260508","9호선","개화","2989","1942","20260511"
"20260508","5호선","개화산","7500","7195","20260511"
"20260508","5호선","거여","12646","12361","20260511"
"20260508","7호선","건대입구","17498","17769","20260511"
"20260508","2호선","건대입구","44720","45756","20260511"
"20260508","공항철도 1호선","검암","7260","7333","20260511"
"20260508","경강선","경기광주","9837","9603","20260511"
"20260508","과천선","경마공원","7189","7187","20260511"
"20260508","3호선","경복궁(정부서울청사)","32257","32189","20260511"
"20260508","3호선","경찰병원","8912","8767","20260511"
"20260508","공항철도 1호선","계양","10630","10884","20260511"
"20260508","경의선","계양","1","0","20260511"
"20260508","5호선","고덕","12954","12680","20260511"
"20260508","6호선","고려대(종암)","11345","10704","20260511"
"20260508","수인선","고색","7430","6890","20260511"
"20260508","3호선","고속터미널","59237","61738","20260511"
"20260508","9호선","고속터미널","19746","26891","20260511"
"20260508","7호선","고속터미널","21856","18706","20260511"
"20260508","안산선","고잔","10715","10467","20260511"
"20260508","경의선","곡산","743","815","20260511"
"20260508","경강선","곤지암","2544","2605","20260511"
"20260508","공항철도 1호선","공덕","3887","4737","20260511"
"20260508","5호선","공덕","17248","18024","20260511"
"20260508","6호선","공덕","22601","22583","20260511"
"20260508","경의선","공덕","4902","3961","20260511"
"20260508","7호선","공릉(서울과학기술대)","16139","15245","20260511"
"20260508","9호선","공항시장","3242","3411","20260511"
"20260508","공항철도 1호선","공항화물청사","2269","2301","20260511"
"20260508","과천선","과천","6886","6199","20260511"
"20260508","경부선","관악","8282","8210","20260511"
"20260508","신림선","관악산(서울대)","3949","3504","20260511"
"20260508","5호선","광나루(장신대)","14279","13377","20260511"
"20260508","경부선","광명","4573","4035","20260511"
"20260508","7호선","광명사거리","27201","27281","20260511"
"20260508","경원선","광운대","11056","9955","20260511"
"20260508","5호선","광화문(세종문화회관)","40168","42410","20260511"
"20260508","6호선","광흥창(서강)","11784","11091","20260511"
"20260508","2호선","교대(법원.검찰청)","37245","44505","20260511"
"20260508","3호선","교대(법원.검찰청)","20237","11538","20260511"
"20260508","경부선","구로","19526","19902","20260511"
"20260508","2호선","구로디지털단지","68229","67276","20260511"
"20260508","분당선","구룡","4481","4376","20260511"
"20260508","중앙선","구리","9208","9772","20260511"
"20260508","9호선","구반포","3321","3021","20260511"
"20260508","6호선","구산","9632","7421","20260511"
"20260508","분당선","구성","9389","9537","20260511"
"20260508","2호선","구의(광진구청)","33288","32302","20260511"
"20260508","경인선","구일","10466","10720","20260511"
"20260508","3호선","구파발","27121","26026","20260511"
"20260508","중앙선","국수","884","863","20260511"
"20260508","9호선","국회의사당","21131","21523","20260511"
"20260508","5호선","군자(능동)","14444","16045","20260511"
"20260508","7호선","군자(능동)","18398","14435","20260511"
"20260508","경부선","군포","7985","7766","20260511"
"20260508","경춘선","굴봉산","124","131","20260511"
"20260508","5호선","굽은다리(강동구민회관앞)","11489","10888","20260511"
"20260508","경춘선","금곡","2089","2061","20260511"
"20260508","경의선","금릉","6451","6494","20260511"
"20260508","경부선","금정","33638","34434","20260511"
"20260508","경부선","금천구청","12664","13239","20260511"
"20260508","경의선","금촌","7891","7633","20260511"
"20260508","3호선","금호","9776","9050","20260511"
"20260508","분당선","기흥","13437","12755","20260511"
"20260508","5호선","길동","10804","11118","20260511"
"20260508","4호선","길음","26554","26071","20260511"
"20260508","경춘선","김유정","445","530","20260511"
"20260508","서해선","김포공항","3380","4701","20260511"
"20260508","공항철도 1호선","김포공항","10178","5495","20260511"
"20260508","5호선","김포공항","14616","8863","20260511"
"20260508","9호선","김포공항","6670","11325","20260511"
"20260508","5호선","까치산","32918","31842","20260511"
"20260508","2호선","낙성대(강감찬)","33938","31510","20260511"
"20260508","7호선","남구로","18046","19004","20260511"
"20260508","수인선","남동인더스파크","2725","3030","20260511"
"20260508","3호선","남부터미널(예술의전당)","37667","37871","20260511"
"20260508","7호선","남성","13713","12794","20260511"
"20260508","경부선","남영","11089","11612","20260511"
"20260508","8호선","남위례","10053","10205","20260511"
"20260508","경춘선","남춘천","4664","3650","20260511"
"20260508","4호선","남태령","1865","1486","20260511"
"20260508","8호선","남한산성입구(성남법원.검찰청)","16137","14462","20260511"
"20260508","7호선","내방","18382","18376","20260511"
"20260508","9호선","노들","5907","4685","20260511"
"20260508","9호선","노량진","31745","30936","20260511"
"20260508","경부선","노량진","10695","10489","20260511"
"20260508","7호선","노원","24525","26908","20260511"
"20260508","4호선","노원","25615","29654","20260511"
"20260508","3호선","녹번","18354","16600","20260511"
"20260508","6호선","녹사평(용산구청)","6927","7178","20260511"
"20260508","경원선","녹양","5442","5264","20260511"
"20260508","경원선","녹천","5335","4374","20260511"
"20260508","7호선","논현","22802","24022","20260511"
"20260508","경의선","능곡","5282","4988","20260511"
"20260508","8호선","단대오거리","14953","14191","20260511"
"20260508","수인선","달월","118","91","20260511"
"20260508","5호선","답십리","19197","17169","20260511"
"20260508","신림선","당곡","5844","5417","20260511"
"20260508","9호선","당산","23082","22535","20260511"
"20260508","2호선","당산","23193","26205","20260511"
"20260508","경부선","당정","7931","7639","20260511"
"20260508","일산선","대곡","14657","12710","20260511"
"20260508","과천선","대공원","11121","11045","20260511"
"20260508","7호선","대림(구로구청)","10099","10270","20260511"
"20260508","2호선","대림(구로구청)","28817","29685","20260511"
"20260508","분당선","대모산입구","7218","6720","20260511"
"20260508","신림선","대방","4115","3064","20260511"
"20260508","경부선","대방","12335","13662","20260511"
"20260508","경춘선","대성리","735","4272","20260511"
"20260508","안산선","대야미","6546","5673","20260511"
"20260508","3호선","대청","12821","11927","20260511"
"20260508","3호선","대치","14687","14649","20260511"
"20260508","일산선","대화","13313","11100","20260511"
"20260508","6호선","대흥(서강대앞)","12393","12717","20260511"
"20260508","경원선","덕계","8513","8142","20260511"
"20260508","중앙선","덕소","6633","6664","20260511"
"20260508","경원선","덕정","8336","7898","20260511"
"20260508","3호선","도곡","7617","7656","20260511"
"20260508","분당선","도곡","9170","8664","20260511"
"20260508","중앙선","도농","11383","10612","20260511"
"20260508","2호선","도림천","1439","1449","20260511"
"20260508","경원선","도봉","7251","6818","20260511"
"20260508","7호선","도봉산","11204","12677","20260511"
"20260508","경원선","도봉산","8878","6134","20260511"
"20260508","중앙선","도심","3422","2700","20260511"
"20260508","경인선","도원","4212","4326","20260511"
"20260508","경인선","도화","4765","4341","20260511"
"20260508","3호선","독립문","9982","10267","20260511"
"20260508","6호선","독바위","3025","3175","20260511"
"20260508","경부선","독산","19763","19471","20260511"
"20260508","6호선","돌곶이","14604","13702","20260511"
"20260508","1호선","동대문","14554","13160","20260511"
"20260508","4호선","동대문","22848","22110","20260511"
"20260508","2호선","동대문역사문화공원(DDP)","16892","18552","20260511"
"20260508","5호선","동대문역사문화공원(DDP)","4018","4430","20260511"
"20260508","4호선","동대문역사문화공원(DDP)","21850","18828","20260511"
"20260508","3호선","동대입구","11196","12038","20260511"
"20260508","경원선","동두천","2505","2392","20260511"
"20260508","경원선","동두천중앙","3661","3589","20260511"
"20260508","1호선","동묘앞","11243","11510","20260511"
"20260508","6호선","동묘앞","11297","11577","20260511"
"20260508","경인선","동암","17566","18042","20260511"
"20260508","경인선","동인천","16217","15124","20260511"
"20260508","9호선","동작(현충원)","2891","2404","20260511"
"20260508","4호선","동작(현충원)","3464","3593","20260511"
"20260508","경부선","두정","11410","9557","20260511"
"20260508","5호선","둔촌동","15984","15740","20260511"
"20260508","9호선2~3단계","둔촌오륜","5387","5146","20260511"
"20260508","9호선","등촌","15290","14659","20260511"
"20260508","경의선","디지털미디어시티","3148","3033","20260511"
"20260508","공항철도 1호선","디지털미디어시티","16894","15730","20260511"
"20260508","6호선","디지털미디어시티","17546","18714","20260511"
"20260508","2호선","뚝섬","31797","33366","20260511"
"20260508","5호선","마곡","20887","21202","20260511"
"20260508","9호선","마곡나루(서울식물원)","19295","19168","20260511"
"20260508","공항철도 1호선","마곡나루(서울식물원)","20653","19330","20260511"
"20260508","일산선","마두","9592","9804","20260511"
"20260508","7호선","마들","16120","15008","20260511"
"20260508","경춘선","마석","5593","5708","20260511"
"20260508","5호선","마장","7165","6677","20260511"
"20260508","5호선","마천","8830","7649","20260511"
"20260508","5호선","마포","17434","17920","20260511"
"20260508","6호선","마포구청","17518","15749","20260511"
"20260508","중앙선","망우","9157","8845","20260511"
"20260508","6호선","망원","18804","20423","20260511"
"20260508","경원선","망월사","10172","10038","20260511"
"20260508","분당선","망포","19218","18681","20260511"
"20260508","분당선","매교","6592","6632","20260511"
"20260508","3호선","매봉","15532","14979","20260511"
"20260508","분당선","매탄권선","6951","6782","20260511"
"20260508","7호선","먹골","12493","12209","20260511"
"20260508","7호선","면목","17722","17048","20260511"
"20260508","4호선","명동","40085","42105","20260511"
"20260508","5호선","명일","10152","9961","20260511"
"20260508","경부선","명학","10315","10102","20260511"
"20260508","분당선","모란","22686","23624","20260511"
"20260508","8호선","모란","5758","4492","20260511"
"20260508","5호선","목동","19722","21652","20260511"
"20260508","8호선","몽촌토성(평화의문)","11582","12405","20260511"
